,Year,Month,Activity,Type,Fatal
4525,2012,Feb,Fishing,Unprovoked,0
4526,2012,Feb,Fishing,Unprovoked,0
4527,2012,Feb,Kite Surfing,Provoked,0
4528,2012,Feb,Surfing,Unprovoked,0
4529,2012,Jan,"Diving, photographing sharks",Unprovoked,0
4530,2012,Jan,Fishing,Provoked,0
4531,2012,Jan,Snorkeling,Unprovoked,0
4532,2012,Jan,Snorkeling,Unprovoked,0
4533,2012,Jan,Spearfishing,Unprovoked,0
4534,2012,Jan,Surfing,Unprovoked,0
4535,2012,Jan,Surfing,Unprovoked,0
4536,2012,Jan,Surfing,Unprovoked,0
4537,2012,Jan,Swimming,Unprovoked,1
4538,2012,Jul,Body surfing,Unprovoked,0
4539,2012,Jul,Kayaking,Unprovoked,0
4540,2012,Jul,Surfing,Unprovoked,0
4541,2012,Jul,Surfing,Unprovoked,0
4542,2012,Jul,Surfing,Unprovoked,0
4543,2012,Jul,Surfing,Unprovoked,1
4544,2012,Jul,Surfing,Unprovoked,1
4545,2012,Jul,Surfing,Unprovoked,0
4546,2012,Jul,Swimming,Unprovoked,0
4547,2012,July,Spearfishing,Unprovoked,0
4548,2012,Jun,Attempting to rescue an injured & beached shark,Provoked,0
4549,2012,Jun,Boogie Boarding,Unprovoked,0
4550,2012,Jun,Fishing,Provoked,0
4551,2012,Jun,Sitting in the water,Unprovoked,0
4552,2012,Jun,Surf skiing ,Unprovoked,0
4553,2012,Jun,Surf skiing ,Unprovoked,0
4554,2012,Jun,Surfing,Unprovoked,0
4555,2012,Jun,Surfing,Unprovoked,0
4556,2012,Jun,Surfing,Unprovoked,0
4557,2012,Jun,Surfing,Unprovoked,0
4558,2012,Jun,Swimming,Unprovoked,0
4559,2012,Jun,Swimming,Unprovoked,0
4560,2012,Jun,Swimming,Unprovoked,0
4561,2012,Jun,Swimming,Unprovoked,0
4562,2012,Jun,Swimming,Unprovoked,0
4563,2012,Jun,Swimming,Unprovoked,0
4564,2012,Jun,Wading,Unprovoked,0
4565,2012,Mar,Body boarding,Unprovoked,0
4566,2012,Mar,Crayfishing,Unprovoked,0
4567,2012,Mar,"Diving, feeding sharks",Provoked,0
4568,2012,Mar,Fishing (illegally),Provoked,0
4569,2012,Mar,Kite Surfing,Unprovoked,0
4570,2012,Mar,Scuba diving,Unprovoked,1
4571,2012,Mar,Surfing,Unprovoked,0
4572,2012,Mar,Surfing,Unprovoked,0
4573,2012,Mar,Surfing,Unprovoked,0
4574,2012,Mar,Surfing,Unprovoked,0
4575,2012,Mar,Surfing,Unprovoked,0
4576,2012,Mar,Surfing,Unprovoked,0
4577,2012,May,Free diving / spearfishing,Unprovoked,0
4578,2012,May,Kayak Fishing,Unprovoked,0
4579,2012,May,Kayaking / Fishing,Unprovoked,0
4580,2012,May,Paddle boarding,Unprovoked,0
4581,2012,May,Spearfishing,Unprovoked,0
4582,2012,May,Surfing,Unprovoked,0
4583,2012,May,Swimming,Unprovoked,0
4584,2012,May,Wading,Unprovoked,0
4585,2012,Nov,Diving,Unprovoked,0
4586,2012,Nov,Snorkeling,Unprovoked,0
4587,2012,Nov,Surfing,Unprovoked,0
4588,2012,Nov,Surfing,Unprovoked,0
4589,2012,Nov,Swimming,Unprovoked,1
4590,2012,Oct,Bathing,Unprovoked,0
4591,2012,Oct,Bodyboarding,Unprovoked,0
4592,2012,Oct,Paddle boarding,Unprovoked,0
4593,2012,Oct,Surfing,Unprovoked,0
4594,2012,Oct,Surfing,Unprovoked,1
4595,2012,Oct,Surfing,Unprovoked,0
4596,2012,Oct,Swimming,Unprovoked,0
4597,2012,Oct,Windsurfing,Unprovoked,0
4598,2012,Sep,Boogie boarding,Unprovoked,0
4599,2012,Sep,Spearfishing,Provoked,0
4600,2012,Sep,Surfing,Unprovoked,0
4601,2012,Sep,Surfing,Unprovoked,0
4602,2012,Sep,Surfing,Unprovoked,0
4603,2012,Sep,Surfing,Unprovoked,0
4604,2012,Sep,Surfing,Unprovoked,0
4605,2012,Sep,Surfing,Unprovoked,0
4606,2012,Sep,Surfing,Unprovoked,0
4607,2012,Sep,Surfing,Unprovoked,0
4608,2012,Sep,Swimming,Unprovoked,0
4609,2012,Sep,Swimming,Unprovoked,0
4610,2012,Sep,Swimming or boogie boarding,Unprovoked,0
4611,2012,Unknown,Diving,Unprovoked,0
4612,2012,Unknown,Netting shrimp,Unprovoked,0
4613,2012,Unknown,Skin diving,Unprovoked,0
4614,2013,Apr,Fishing,Provoked,0
4615,2013,Apr,Fishing,Unprovoked,0
4616,2013,Apr,Free diving,Unprovoked,0
4617,2013,Apr,Kite boarding,Unprovoked,0
4618,2013,Apr,Playing in the surf,Unprovoked,0
4619,2013,Apr,Surfing,Unprovoked,0
4620,2013,Apr,Surfing,Unprovoked,0
4621,2013,Apr,Swimming,Unprovoked,0
4622,2013,Apr,Swimming,Unprovoked,0
4623,2013,Aug,Attempting to free the shark,Unprovoked,0
4624,2013,Aug,Boogie boarding,Unprovoked,0
4625,2013,Aug,Fishing,Unprovoked,0
4626,2013,Aug,Kiteboarding,Unprovoked,0
4627,2013,Aug,Longline fishing for sharks,Provoked,0
4628,2013,Aug,Snorkeling,Unprovoked,1
4629,2013,Aug,Spearfishing,Unprovoked,0
4630,2013,Aug,Surfing,Unprovoked,0
4631,2013,Aug,Surfing,Unprovoked,0
4632,2013,Aug,Surfing,Unprovoked,0
4633,2013,Aug,Swimming,Unprovoked,0
4634,2013,Aug,Wrangling a shark,Unprovoked,0
4635,2013,Dec,Attempting to remove fishing net from submerged object,Unprovoked,0
4636,2013,Dec,Boogie boarding,Unprovoked,0
4637,2013,Dec,Kayaking / Fishing,Unprovoked,1
4638,2013,Dec,Snorkeling,Unprovoked,0
4639,2013,Dec,Surfing,Unprovoked,0
4640,2013,Dec,Surfing,Unprovoked,0
4641,2013,Dec,Surfing,Unprovoked,0
4642,2013,Feb,Scuba diving,Unprovoked,0
4643,2013,Feb,Surfing,Unprovoked,0
4644,2013,Feb,Surfing,Unprovoked,0
4645,2013,Feb,Surfing,Unprovoked,0
4646,2013,Feb,Swimming,Unprovoked,1
4647,2013,Jan,Fishing,Unprovoked,0
4648,2013,Jan,Spearfishing,Unprovoked,0
4649,2013,Jan,Spearfishing / Free diving,Unprovoked,0
4650,2013,Jan,Surfing,Unprovoked,0
4651,2013,Jan,Surfing,Unprovoked,0
4652,2013,Jul,Body surfing,Unprovoked,0
4653,2013,Jul,Cleaning fish,Unprovoked,0
4654,2013,Jul,Diving,Unprovoked,0
4655,2013,Jul,Snorkeling,Unprovoked,0
4656,2013,Jul,Spearfishing,Unprovoked,0
4657,2013,Jul,Surfing,Unprovoked,0
4658,2013,Jul,Swimming,Unprovoked,0
4659,2013,Jul,Swimming,Unprovoked,1
4660,2013,Jul,Swimming,Unprovoked,1
4661,2013,Jul,Swimming ,Unprovoked,0
4662,2013,Jul,Swimming & snorkeling,Unprovoked,1
4663,2013,Jul,Wading,Unprovoked,0
4664,2013,Jul,Wading,Unprovoked,0
4665,2013,Jul,Walking in surf,Unprovoked,0
4666,2013,Jun,Boogie Boarding,Unprovoked,0
4667,2013,Jun,Fishing,Unprovoked,0
4668,2013,Jun,Fishing for sharks,Provoked,0
4669,2013,Jun,Kayaking / Fishing,Unprovoked,0
4670,2013,Jun,Surfing,Unprovoked,0
4671,2013,Jun,Surfing,Unprovoked,0
4672,2013,Jun,Surfing,Unprovoked,0
4673,2013,Jun,Swimming,Unprovoked,0
4674,2013,Jun,Swimming,Unprovoked,0
4675,2013,Jun,Swimming,Unprovoked,0
4676,2013,Jun,Swimming,Unprovoked,0
4677,2013,Mar,Fishing - 'tag & release',Provoked,0
4678,2013,Mar,Fly fishing,Unprovoked,0
4679,2013,Mar,Free diving,Unprovoked,0
4680,2013,Mar,Snorkeling,Unprovoked,0
4681,2013,Mar,Spearfishing,Unprovoked,1
4682,2013,Mar,Spearfishing,Unprovoked,0
4683,2013,Mar,Surfing,Unprovoked,0
4684,2013,Mar,Swimming,Unprovoked,0
4685,2013,Mar,Swimming to shore with floatioon devices after boat engine conked out,Unprovoked,0
4686,2013,May,Body boarding,Unprovoked,1
4687,2013,May,Diving,Unprovoked,0
4688,2013,May,Fishing,Provoked,0
4689,2013,May,Surfing,Unprovoked,0
4690,2013,May,Swimming,Unprovoked,0
4691,2013,Nov,Body boarding,Unprovoked,1
4692,2013,Nov,Body boarding,Unprovoked,0
4693,2013,Nov,Shark fishing,Provoked,0
4694,2013,Nov,Surfing,Unprovoked,1
4695,2013,Nov,Surfing,Unprovoked,0
4696,2013,Nov,Surfing,Unprovoked,0
4697,2013,Nov,Surfing,Unprovoked,0
4698,2013,Oct,Body boarding,Unprovoked,0
4699,2013,Oct,Diving ,Unprovoked,0
4700,2013,Oct,Diving for Abalone,Unprovoked,0
4701,2013,Oct,Diving for crayfish,Unprovoked,0
4702,2013,Oct,Kiteboarding,Unprovoked,0
4703,2013,Oct,Snorkeling,Unprovoked,0
4704,2013,Oct,Surfing,Unprovoked,0
4705,2013,Oct,Surfing,Unprovoked,0
4706,2013,Oct,Surfing,Unprovoked,0
4707,2013,Oct,Swimming / snorkeling,Unprovoked,1
4708,2013,Oct,Wading,Unprovoked,0
4709,2013,Oct,Wading,Unprovoked,0
4710,2013,Sep,Casting a net,Unprovoked,0
4711,2013,Sep,Diving,Unprovoked,0
4712,2013,Sep,Standing,Unprovoked,0
4713,2013,Sep,Standing,Unprovoked,0
4714,2013,Sep,Surfing,Unprovoked,0
4715,2013,Sep,Surfing,Unprovoked,0
4716,2013,Sep,Surfing,Unprovoked,0
4717,2013,Sep,Surfing,Provoked,0
4718,2013,Sep,Swimming,Unprovoked,0
4719,2013,Sep,Swimming,Unprovoked,0
4720,2013,Sep,Swimming,Unprovoked,0
4721,2014,Apr,Fishing,Provoked,0
4722,2014,Apr,Shark watching,Unprovoked,0
4723,2014,Apr,Spearfishing,Unprovoked,0
4724,2014,Apr,Surfing,Unprovoked,0
4725,2014,Apr,Surfing,Unprovoked,0
4726,2014,Apr,Swimming,Unprovoked,0
4727,2014,Apr,Swimming,Unprovoked,1
4728,2014,Apr,Wading,Unprovoked,0
4729,2014,Aug,Body surfing,Unprovoked,0
4730,2014,Aug,Boogie boarding,Unprovoked,0
4731,2014,Aug,Boogie boarding,Unprovoked,0
4732,2014,Aug,Fishing,Provoked,0
4733,2014,Aug,Fishing for sharks,Provoked,0
4734,2014,Aug,Kite boarding,Unprovoked,0
4735,2014,Aug,Spearfishing,Unprovoked,0
4736,2014,Aug,Spearfishing,Unprovoked,0
4737,2014,Aug,Standing,Unprovoked,0
4738,2014,Aug,Standing,Unprovoked,0
4739,2014,Aug,Surfing,Unprovoked,0
4740,2014,Aug,Surfing,Unprovoked,0
4741,2014,Aug,Surfing,Unprovoked,0
4742,2014,Aug,Surfing,Unprovoked,0
4743,2014,Aug,Swimming,Unprovoked,0
4744,2014,Aug,Swimming,Unprovoked,0
4745,2014,Aug,Swimming,Unprovoked,0
4746,2014,Aug,Swimming,Unprovoked,0
4747,2014,Dec,Diving / Filming,Unprovoked,0
4748,2014,Dec,Fishing,Provoked,0
4749,2014,Dec,Fishing for blue sharks,Provoked,0
4750,2014,Dec,Spearfishing,Unprovoked,1
4751,2014,Dec,Spearfishing,Unprovoked,1
4752,2014,Dec,Surfing,Unprovoked,0
4753,2014,Dec,Surfing,Unprovoked,0
4754,2014,Feb,Fishing,Provoked,0
4755,2014,Feb,Kitesurfing,Unprovoked,0
4756,2014,Feb,Sailing,Unprovoked,0
4757,2014,Feb,Spearfishing / Free diving,Unprovoked,1
4758,2014,Feb,Surfing,Unprovoked,0
4759,2014,Jan,Fishing,Provoked,0
4760,2014,Jan,Sea disaster,Unprovoked,0
4761,2014,Jan,Spearfishing,Unprovoked,0
4762,2014,Jul,Body surfing,Unprovoked,0
4763,2014,Jul,Body surfing,Unprovoked,0
4764,2014,Jul,Standing,Unprovoked,0
4765,2014,Jul,Surfing,Unprovoked,0
4766,2014,Jul,Surfing,Unprovoked,0
4767,2014,Jul,Surfing,Unprovoked,0
4768,2014,Jul,Swimming,Unprovoked,0
4769,2014,Jul,Swimming,Unprovoked,0
4770,2014,Jul,Swimming,Unprovoked,0
4771,2014,Jul,Swimming,Provoked,0
4772,2014,Jul,Wading,Unprovoked,0
4773,2014,Jun,Body boarding,Unprovoked,0
4774,2014,Jun,Body boarding,Unprovoked,0
4775,2014,Jun,Fishing,Unprovoked,0
4776,2014,Jun,Kneeling in the water,Unprovoked,0
4777,2014,Jun,Petting a shark,Provoked,0
4778,2014,Jun,Spearfishing,Unprovoked,0
4779,2014,Jun,Standing,Unprovoked,0
4780,2014,Jun,Surfing,Unprovoked,0
4781,2014,Jun,Surfing,Unprovoked,0
4782,2014,Jun,Surfing,Unprovoked,0
4783,2014,Jun,Swimming,Unprovoked,0
4784,2014,Jun,Tagging sharks,Unprovoked,0
4785,2014,Jun,Transatlantic Rowing,Unprovoked,0
4786,2014,Mar,Kite Surfing,Unprovoked,0
4787,2014,Mar,Kite Surfing,Unprovoked,0
4788,2014,Mar,Surfing,Unprovoked,0
4789,2014,Mar,Surfing,Unprovoked,0
4790,2014,Mar,Surfing,Unprovoked,0
4791,2014,Mar,Swimming,Unprovoked,1
4792,2014,Mar,Swimming,Unprovoked,0
4793,2014,May,Body boarding,Unprovoked,0
4794,2014,May,Diving,Unprovoked,0
4795,2014,May,Fell into the water,Unprovoked,0
4796,2014,May,Scuba diving,Unprovoked,0
4797,2014,May,Surfing,Unprovoked,0
4798,2014,May,Surfing,Unprovoked,0
4799,2014,May,Surfing,Unprovoked,0
4800,2014,May,Surfing,Unprovoked,0
4801,2014,May,Swimming,Unprovoked,0
4802,2014,May,Teasing a shark,Provoked,0
4803,2014,Nov,Fishing,Provoked,1
4804,2014,Nov,Fishing,Unprovoked,0
4805,2014,Nov,Snorkeling,Unprovoked,0
4806,2014,Nov,Surfing,Unprovoked,0
4807,2014,Nov,Surfing,Unprovoked,0
4808,2014,Nov,Surfing,Unprovoked,0
4809,2014,Nov,Surfing,Unprovoked,0
4810,2014,Oct,Body surfing or Boogie boarding,Unprovoked,0
4811,2014,Oct,Canoeing,Unprovoked,0
4812,2014,Oct,Fishing,Unprovoked,0
4813,2014,Oct,Kayaking,Unprovoked,0
4814,2014,Oct,Kayaking,Unprovoked,0
4815,2014,Oct,Kayaking ,Unprovoked,0
4816,2014,Oct,Stand-Up Paddleboarding,Unprovoked,0
4817,2014,Oct,Stand-Up Paddleboarding,Unprovoked,0
4818,2014,Oct,Standing in inner tube,Unprovoked,0
4819,2014,Oct,Surfing,Unprovoked,0
4820,2014,Oct,Surfing,Provoked,0
4821,2014,Oct,Surfing,Unprovoked,0
4822,2014,Oct,Surfing,Unprovoked,0
4823,2014,Oct,Surfing,Unprovoked,0
4824,2014,Oct,Surfing,Unprovoked,0
4825,2014,Oct,Surfing,Unprovoked,0
4826,2014,Sep,Feeding fish,Unprovoked,0
4827,2014,Sep,Fishing,Provoked,0
4828,2014,Sep,Fishing ,Unprovoked,0
4829,2014,Sep,Kayaking ,Unprovoked,0
4830,2014,Sep,Playing with an air mattress,Unprovoked,0
4831,2014,Sep,Surfing,Unprovoked,0
4832,2014,Sep,Swimming,Unprovoked,1
4833,2014,Unknown,Filming a documentary,Unprovoked,0
4834,2014,Unknown,Free diving / Photographing pilot whales,Unprovoked,0
4835,2015,Apr,Paddle boarding,Unprovoked,0
4836,2015,Apr,Photographing the shark,Unprovoked,0
4837,2015,Apr,Snorkeling,Unprovoked,1
4838,2015,Apr,Spearfishing,Unprovoked,0
4839,2015,Apr,Surfing,Unprovoked,0
4840,2015,Apr,Surfing,Unprovoked,1
4841,2015,Apr,Wading,Unprovoked,0
4842,2015,Aug,Kayak Fishing,Unprovoked,0
4843,2015,Aug,Spearfishing,Provoked,0
4844,2015,Aug,Surfing,Unprovoked,0
4845,2015,Aug,Surfing,Unprovoked,0
4846,2015,Aug,Surfing,Unprovoked,0
4847,2015,Aug,Surfing,Unprovoked,0
4848,2015,Aug,Walking,Unprovoked,0
4849,2015,Dec,Fishing,Unprovoked,0
4850,2015,Dec,Kayak Fishing,Unprovoked,0
4851,2015,Dec,Lobster fishing,Unprovoked,0
4852,2015,Dec,Paddle boarding,Unprovoked,0
4853,2015,Dec,Scuba diving,Unprovoked,0
4854,2015,Dec,Sea disaster,Unprovoked,1
4855,2015,Dec,Surfing,Unprovoked,0
4856,2015,Dec,Swimming,Unprovoked,0
4857,2015,Dec,Swimming / Wading,Unprovoked,0
4858,2015,Feb,Bodysurfing,Unprovoked,0
4859,2015,Feb,Surfing,Unprovoked,1
4860,2015,Feb,Surfing,Unprovoked,0
4861,2015,Feb,Swimming,Unprovoked,1
4862,2015,Feb,Transatlantic Rowing,Unprovoked,0
4863,2015,Jan,Filming,Unprovoked,0
4864,2015,Jan,Fishing,Unprovoked,0
4865,2015,Jan,Fishing,Unprovoked,0
4866,2015,Jan,Floating,Unprovoked,0
4867,2015,Jan,Rowing,Unprovoked,0
4868,2015,Jan,Shark fishing,Provoked,0
4869,2015,Jan,Snorkeling,Unprovoked,0
4870,2015,Jan,Surfing,Unprovoked,0
4871,2015,Jan,Surfing,Unprovoked,0
4872,2015,Jul,Body boarding ,Unprovoked,0
4873,2015,Jul,Kayak Fishing,Provoked,0
4874,2015,Jul,Scallop diving on hookah,Unprovoked,1
4875,2015,Jul,Spearfishing,Unprovoked,0
4876,2015,Jul,Surfing,Unprovoked,0
4877,2015,Jul,Surfing,Unprovoked,0
4878,2015,Jul,Surfing,Unprovoked,0
4879,2015,Jul,Surfing,Unprovoked,0
4880,2015,Jul,Surfing,Unprovoked,0
4881,2015,Jul,Surfing,Unprovoked,0
4882,2015,Jul,Surfing,Unprovoked,0
4883,2015,Jul,Surfing,Unprovoked,0
4884,2015,Jul,Swimming,Unprovoked,0
4885,2015,Jun,Attempting to rescue a shark,Unprovoked,0
4886,2015,Jun,Body Boarding,Unprovoked,0
4887,2015,Jun,Body surfing?,Unprovoked,0
4888,2015,Jun,Boogie boarding,Unprovoked,0
4889,2015,Jun,Playing,Unprovoked,0
4890,2015,Jun,Playing in the water,Unprovoked,0
4891,2015,Jun,Spearfishing,Unprovoked,0
4892,2015,Jun,Standing,Unprovoked,0
4893,2015,Jun,Standing,Unprovoked,0
4894,2015,Jun,Surf skiing ,Unprovoked,0
4895,2015,Jun,Surfing,Unprovoked,0
4896,2015,Jun,Surfing,Unprovoked,0
4897,2015,Jun,Surfing,Invalid,0
4898,2015,Jun,Surfing,Unprovoked,0
4899,2015,Jun,Swimming,Unprovoked,0
4900,2015,Jun,Swimming,Provoked,0
4901,2015,Jun,Swimming,Unprovoked,0
4902,2015,Jun,Swimming,Unprovoked,0
4903,2015,Jun,Wading,Unprovoked,0
4904,2015,Jun,Wading,Unprovoked,0
4905,2015,Mar,Fishing,Unprovoked,0
4906,2015,Mar,Fishing,Provoked,0
4907,2015,Mar,Hand feeding sharks,Unprovoked,0
4908,2015,Mar,Kayak Fishing,Unprovoked,0
4909,2015,Mar,Sitting in the water,Unprovoked,0
4910,2015,Mar,Standing / Snorkeling,Unprovoked,0
4911,2015,Mar,Swimming,Unprovoked,1
4912,2015,May,Diving,Unprovoked,0
4913,2015,May,Snorkeling,Unprovoked,1
4914,2015,May,Spearfishing,Unprovoked,0
4915,2015,May,Standing,Unprovoked,0
4916,2015,May,Surfing,Unprovoked,0
4917,2015,May,Swimming,Unprovoked,0
4918,2015,May,Swimming,Unprovoked,0
4919,2015,May,Wading,Unprovoked,0
4920,2015,Nov,Fishing,Unprovoked,0
4921,2015,Nov,Snorkeling,Unprovoked,0
4922,2015,Nov,Surfing,Unprovoked,0
4923,2015,Nov,Surfing,Unprovoked,0
4924,2015,Nov,Surfing,Unprovoked,0
4925,2015,Nov,Swimming,Unprovoked,0
4926,2015,Nov,Swimming,Unprovoked,0
4927,2015,Nov,Wading,Unprovoked,0
4928,2015,Oct,Body boarding,Unprovoked,0
4929,2015,Oct,Body boarding,Unprovoked,0
4930,2015,Oct,Boogie boarding,Unprovoked,0
4931,2015,Oct,Fishing,Unprovoked,0
4932,2015,Oct,Fishing for shrimp,Unprovoked,1
4933,2015,Oct,Kayak Fishing,Unprovoked,0
4934,2015,Oct,Spearfishing,Unprovoked,0
4935,2015,Oct,Surfing,Unprovoked,0
4936,2015,Oct,Surfing,Unprovoked,0
4937,2015,Oct,Surfing,Unprovoked,0
4938,2015,Oct,Surfing,Unprovoked,0
4939,2015,Oct,Surfing,Unprovoked,0
4940,2015,Oct,Surfing,Unprovoked,0
4941,2015,Oct,Swimming,Unprovoked,0
4942,2015,Oct,Wading,Unprovoked,0
4943,2015,Sep,Kayak Fishing,Unprovoked,0
4944,2015,Sep,Kayak Fishing,Provoked,0
4945,2015,Sep,Kayak fishing,Unprovoked,0
4946,2015,Sep,Photographing fish,Unprovoked,0
4947,2015,Sep,Snorkeling,Unprovoked,0
4948,2015,Sep,Spearfishing,Unprovoked,0
4949,2015,Sep,Spearfishing,Unprovoked,0
4950,2015,Sep,Stand-Up Paddleboarding,Unprovoked,0
4951,2015,Sep,Surf-skiing,Unprovoked,0
4952,2015,Sep,Surfing,Unprovoked,0
4953,2015,Sep,Surfing,Unprovoked,0
4954,2015,Sep,Surfing,Unprovoked,0
4955,2015,Sep,Surfing,Unprovoked,0
4956,2015,Sep,Swimming,Unprovoked,0
4957,2015,Sep,Wading,Unprovoked,0
4958,2015,Sep,Wading,Unprovoked,0
4959,2016,Apr,Fishing,Unprovoked,0
4960,2016,Apr,Spearfishing,Provoked,0
4961,2016,Apr,Spearfishing,Provoked,0
4962,2016,Apr,Spearfishing,Unprovoked,0
4963,2016,Apr,Surf-skiing,Unprovoked,0
4964,2016,Apr,Surfing,Unprovoked,0
4965,2016,Apr,Surfing,Unprovoked,0
4966,2016,Apr,Swimming,Unprovoked,0
4967,2016,Apr,Walking,Unprovoked,1
4968,2016,Aug,SUP Foil boarding,Unprovoked,0
4969,2016,Aug,Snorkeling,Unprovoked,0
4970,2016,Aug,Surfing,Unprovoked,0
4971,2016,Aug,Surfing,Unprovoked,0
4972,2016,Aug,Surfing,Unprovoked,0
4973,2016,Aug,Surfing,Unprovoked,0
4974,2016,Aug,Wading,Unprovoked,0
4975,2016,Dec,Fishing,Unprovoked,0
4976,2016,Dec,Free diving,Unprovoked,0
4977,2016,Dec,Snorkeling,Unprovoked,0
4978,2016,Dec,Surf fishing,Provoked,0
4979,2016,Dec,Surf skiing ,Unprovoked,0
4980,2016,Dec,Surfing,Unprovoked,0
4981,2016,Dec,Surfing,Unprovoked,0
4982,2016,Feb,Kite surfing,Unprovoked,0
4983,2016,Feb,Spearfishing,Unprovoked,0
4984,2016,Feb,Swimming,Unprovoked,0
4985,2016,Feb,Wading,Unprovoked,0
4986,2016,Feb,Walking,Unprovoked,0
4987,2016,Feb,Windsurfing,Unprovoked,0
4988,2016,Jan,Fishing,Unprovoked,0
4989,2016,Jan,Kayak fishing,Unprovoked,0
4990,2016,Jan,Paddle boarding,Unprovoked,0
4991,2016,Jan,Spearfishing,Unprovoked,0
4992,2016,Jan,Spearfishing,Unprovoked,0
4993,2016,Jan,Surfing,Unprovoked,0
4994,2016,Jan,Surfing,Unprovoked,0
4995,2016,Jan,Surfing,Unprovoked,0
4996,2016,Jan,Wading,Unprovoked,0
4997,2016,Jul,Fishing,Provoked,0
4998,2016,Jul,Fishing,Provoked,0
4999,2016,Jul,Fishing,Provoked,0
5000,2016,Jul,Fishing for sharks,Unprovoked,0
5001,2016,Jul,Fishing for squid,Unprovoked,0
5002,2016,Jul,Fishing in Alabama Deep Fishing Rodeo,Unprovoked,0
5003,2016,Jul,Kayaking,Unprovoked,0
5004,2016,Jul,Kite surfing,Unprovoked,0
5005,2016,Jul,Lobstering,Provoked,0
5006,2016,Jul,Scuba Diving,Unprovoked,0
5007,2016,Jul,Spearfishing,Unprovoked,0
5008,2016,Jul,Surfing,Unprovoked,0
5009,2016,Jul,Surfing,Unprovoked,0
5010,2016,Jul,Surfing,Unprovoked,0
5011,2016,Jul,Surfing,Unprovoked,0
5012,2016,Jul,Swimming,Unprovoked,0
5013,2016,Jul,Swimming,Unprovoked,0
5014,2016,Jul,Swimming,Unprovoked,0
5015,2016,Jul,Swimming,Unprovoked,0
5016,2016,Jul,Wading,Unprovoked,0
5017,2016,Jun,Diving,Unprovoked,1
5018,2016,Jun,Floating,Unprovoked,0
5019,2016,Jun,Floating in tube,Unprovoked,0
5020,2016,Jun,Kite surfing,Unprovoked,0
5021,2016,Jun,Scuba Diving,Unprovoked,0
5022,2016,Jun,Spearfishing,Unprovoked,0
5023,2016,Jun,Spearfishing,Provoked,0
5024,2016,Jun,Standing,Unprovoked,0
5025,2016,Jun,Surfing,Unprovoked,0
5026,2016,Jun,Surfing,Unprovoked,0
5027,2016,Jun,Swimming,Unprovoked,0
5028,2016,Jun,Swimming,Unprovoked,0
5029,2016,Jun,Wading,Unprovoked,0
5030,2016,Mar,Body surfing,Unprovoked,0
5031,2016,Mar,Diving for beche-de-mer,Unprovoked,1
5032,2016,Mar,Fishing,Unprovoked,0
5033,2016,Mar,Snorkeling,Unprovoked,0
5034,2016,Mar,Surfing,Unprovoked,0
5035,2016,Mar,Surfing,Unprovoked,0
5036,2016,Mar,Swimming,Unprovoked,0
5037,2016,May,Fishing,Provoked,0
5038,2016,May,Floating,Unprovoked,0
5039,2016,May,Surfing,Unprovoked,1
5040,2016,May,Swimming,Unprovoked,0
5041,2016,May,Swimming,Unprovoked,0
5042,2016,May,Swimming,Unprovoked,0
5043,2016,May,Swimming,Unprovoked,0
5044,2016,May,Swimming,Unprovoked,0
5045,2016,May,Swimming,Unprovoked,0
5046,2016,May,Teasing a shark,Provoked,0
5047,2016,Nov,Fishing,Provoked,0
5048,2016,Nov,Floating,Unprovoked,0
5049,2016,Oct,Snorkeling,Unprovoked,0
5050,2016,Oct,Surfing,Unprovoked,0
5051,2016,Oct,Surfing,Unprovoked,0
5052,2016,Oct,Surfing,Unprovoked,0
5053,2016,Oct,Surfing,Unprovoked,0
5054,2016,Oct,Surfing,Unprovoked,0
5055,2016,Oct,Surfing,Unprovoked,0
5056,2016,Oct,Surfing,Unprovoked,0
5057,2016,Oct,Surfing,Unprovoked,0
5058,2016,Oct,Surfng,Unprovoked,0
5059,2016,Sep,Body boarding,Unprovoked,0
5060,2016,Sep,Boogie boarding,Unprovoked,0
5061,2016,Sep,Fishing,Unprovoked,0
5062,2016,Sep,Kite surfing,Unprovoked,1
5063,2016,Sep,Spearfishing,Unprovoked,0
5064,2016,Sep,Surfing,Unprovoked,0
5065,2016,Sep,Surfing,Unprovoked,0
5066,2016,Sep,Surfing,Unprovoked,0
5067,2016,Sep,Surfing,Unprovoked,0
5068,2016,Sep,Surfing,Unprovoked,0
5069,2016,Sep,Surfing,Unprovoked,0
5070,2016,Sep,Surfing,Unprovoked,0
5071,2016,Sep,Surfing,Unprovoked,0
5072,2016,Sep,Swimming,Unprovoked,0
5073,2016,Sep,Wading,Unprovoked,0
5074,2016,Unknown,Diving,Unprovoked,1
5075,2017,Apr,Body boarding,Unprovoked,1
5076,2017,Apr,Body boarding,Unprovoked,0
5077,2017,Apr,Kakaying,Unprovoked,0
5078,2017,Apr,Paddle boarding,Unprovoked,0
5079,2017,Apr,Snorkeling,Unprovoked,0
5080,2017,Apr,Surfing,Unprovoked,0
5081,2017,Apr,Surfing,Unprovoked,0
5082,2017,Apr,Surfing,Unprovoked,1
5083,2017,Apr,Surfing,Unprovoked,0
5084,2017,Apr,Surfing,Unprovoked,0
5085,2017,Apr,Surfing,Unprovoked,0
5086,2017,Apr,Surfing,Unprovoked,0
5087,2017,Apr,Swimming,Unprovoked,0
