,Year,Month,Activity,Type,Fatal
4333,1929,Feb,Canoeing,Unprovoked,0
4334,1929,Feb,Swimming,Unprovoked,1
4335,1929,Jan,Swimming,Unprovoked,1
4336,1929,Jan,Bathing,Unprovoked,0
4337,1929,Jan,Body surfing,Unprovoked,1
4338,1929,Jan,Fishing boat,Unprovoked,1
4339,1929,Jan,Diving for coins thrown from ship S.S. Moeraki,Unprovoked,1
4340,1929,,"Wading, netting fish",Provoked,0
4341,1929,Unknown,Fishing,Provoked,0
4342,1929,Unknown,Hardhat diving ,Unprovoked,0
4343,1928,Dec,Pearl diving,Unprovoked,0
4344,1928,Nov,Fishing,Provoked,0
4345,1928,Nov,"Sea Disaster, sinking of the  SS Vestris",Unprovoked,1
4346,1928,Nov,Swimming,Unprovoked,1
4347,1928,Sep,Fishing,Unprovoked,0
4348,1928,Jul,Pearl diving,Unprovoked,0
4349,1928,Jul,Boating,Provoked,0
4350,1928,Jun,Swimming,Unprovoked,0
4351,1928,Apr,Fishing,Unprovoked,0
4352,1928,Apr,Treading water,Unprovoked,0
4353,1928,Apr,Diving,Unprovoked,1
4354,1928,Apr,Bathing,Unprovoked,0
4355,1928,Apr,Standing in waist-deep water,Unprovoked,1
4356,1928,Feb,Pearl diving,Unprovoked,1
4357,1928,Feb,Swimming,Unprovoked,0
4358,1928,Feb,Swimming,Unprovoked,0
4359,1928,Jan,Retrieving meat from a cage in the water,Unprovoked,1
4360,1928,Jan,Body surfing,Unprovoked,0
4361,1928,Unknown,Standing,Unprovoked,0
4362,1927,Dec,Swimming,Unprovoked,1
4363,1927,Nov,The steamer Tahiti collided with the ferry Greycliffe,Unprovoked,1
4364,1927,Oct,Italian liner Principessa Mafalda sank,Unprovoked,1
4365,1927,Oct,Riding horseback across the creek,Unprovoked,0
4366,1927,Oct,"Standing, collecting bananas",Unprovoked,0
4367,1927,May,Sea disaster,Unprovoked,1
4368,1927,May,Walking,Unprovoked,1
4369,1927,Apr,Diving,Unprovoked,0
4370,1927,Apr,Pearl diving,Unprovoked,0
4371,1927,Mar,Body surfing / treading water,Unprovoked,0
4372,1927,Feb,Feeling the sharks teeth,Provoked,0
4373,1927,Feb,Attempting to rescue drowning man,Unprovoked,0
4374,1927,Feb,Fishing,Provoked,0
4375,1927,Jan,Body surfing,Unprovoked,0
4376,1927,Jan,Swimming,Unprovoked,0
4377,1927,Jan,Swimming,Unprovoked,1
4378,1927,Unknown,Swimming,Unprovoked,1
4379,1927,Unknown,Pearl diving,Unprovoked,0
4380,1926,Dec,Diving for trochus,Unprovoked,1
4381,1926,Nov,Diving,Unprovoked,0
4382,1926,Oct,Jumped into the water,Unprovoked,1
4383,1926,Oct,Bathing,Unprovoked,0
4384,1926,Oct,British patrol boat 1250-ton HMS  Valerian foundered in a hurricane,Unprovoked,0
4385,1926,Sep,Jumped out of canoe,Unprovoked,1
4386,1926,Aug,Swimming,Unprovoked,1
4387,1926,Jul,Swimming,Unprovoked,1
4388,1926,Jul,Fishing,Unprovoked,0
4389,1926,Jul,Swimming with dog near canning factory,Unprovoked,0
4390,1926,May,Swimming,Unprovoked,1
4391,1926,Apr,Fell overboard from SS Ripley Castle,Unprovoked,0
4392,1926,Apr,Swimming,Unprovoked,0
4393,1926,Mar,Swimming ,Unprovoked,1
4394,1926,Jan,Swimming,Unprovoked,0
4395,1926,Unknown,Shark hoisted on board liner Tahiti,Provoked,0
4396,1926,Unknown,Dived onto shark from floating stage,Unprovoked,1
4397,1925,Nov,Floating on his back,Unprovoked,1
4398,1925,Sep,Fishing,Provoked,0
4399,1925,Sep,Fishing,Unprovoked,0
4400,1925,Aug,Swimming,Unprovoked,0
4401,1925,Mar,Bathing in waist-deep water,Unprovoked,0
4402,1925,Mar,Swimming,Unprovoked,1
4403,1925,Mar,Swimming,Unprovoked,1
4404,1925,Jan,Swimming,Unprovoked,0
4405,1925,Jan,"Diving, repairing water main at depth of 90'",Unprovoked,0
4406,1925,Unknown,Diving for coins tossed from passenger ship,Unprovoked,0
4407,1924,Nov,The Ward liner Esperanza stranded during a gale & she leapt overboard to rescue her dog which had been swept overboard.,Unprovoked,1
4408,1924,Nov,"Inebriated, woke from sleep and fell off deck into the water ",Unprovoked,0
4409,1924,Nov,Bathing,Unprovoked,1
4410,1924,Oct,Pearl diving,Provoked,0
4411,1924,Oct,Bathing,Unprovoked,0
4412,1924,Jul,Standing,Unprovoked,0
4413,1924,Jul,Fishing for mackerel,Provoked,0
4414,1924,Jul,Fishing,Unprovoked,0
4415,1924,Jun,Removing shark from a net,Provoked,0
4416,1924,Apr,"Fishing, fell in water & swimming strongly to shore",Unprovoked,1
4417,1924,Apr,"Floating, after falling or jumping off the Standard Oil tanker Frederick W. Weller",Unprovoked,0
4418,1924,Mar,Swimming,Unprovoked,0
4419,1924,Mar,Fishing,Unprovoked,0
4420,1924,Feb,Bathing in 5' of water,Unprovoked,0
4421,1924,Jan,Swimming,Unprovoked,1
4422,1924,Jan,Swimming,Unprovoked,0
4423,1924,Jan,Had just dived into water & was swimming,Unprovoked,1
4424,1923,Dec,Swimming,Unprovoked,0
4425,1923,Dec,"Fishing, standing in waist-deep water",Unprovoked,1
4426,1923,Nov,Dry shelling,Unprovoked,1
4427,1923,Oct,Fishing,Unprovoked,0
4428,1923,Oct,Pearl diving,Unprovoked,0
4429,1923,Aug,Fishing,Unprovoked,0
4430,1923,Jul,Diving for pearl,Unprovoked,0
4431,1923,Jun,"After rowing skiff was holed by shark, he was attempting to swim ashore",Unprovoked,1
4432,1923,Jun,Dismantling cable buoys of the cable ship All America,Unprovoked,0
4433,1923,May,Wading,Unprovoked,0
4434,1923,May,Diving?,Unprovoked,1
4435,1923,Mar,Diving,Unprovoked,0
4436,1923,Feb,Swimming ,Unprovoked,0
4437,1923,Jan,Swimming,Unprovoked,1
4438,1923,Unknown,Fishing,Unprovoked,0
4439,1923,Unknown,Hoisting shark aboard fishing boat,Provoked,0
4440,1923,Unknown,Hoisting shark aboard fishing boat,Provoked,0
4441,1922,Dec,Bathing,Unprovoked,1
4442,1922,Dec,Bathing in 3' to 4' of water,Unprovoked,1
4443,1922,Sep,Fishing,Unprovoked,1
4444,1922,Sep,"Freediving, inspecting Kaunakakai wharf construction after blasting & dredging ",Unprovoked,0
4445,1922,Sep,Swimming ,Unprovoked,1
4446,1922,Sep,Fishing,Unprovoked,0
4447,1922,Jun,Floating,Unprovoked,1
4448,1922,May,Swimming,Unprovoked,1
4449,1922,May,Swimming,Unprovoked,0
4450,1922,Apr,Swimming,Unprovoked,1
4451,1922,Mar,Fishing,Unprovoked,0
4452,1922,Mar,Standing,Unprovoked,1
4453,1922,Mar,Bathing in knee-deep water,Unprovoked,1
4454,1922,Feb,Swimming,Unprovoked,1
4455,1922,Jan,Bathing,Unprovoked,1
4456,1922,Jan,Swimming ,Unprovoked,1
4457,1922,Jan,Standing,Unprovoked,0
4458,1922,Jan,Surfing,Unprovoked,1
4459,1921,Dec,Swimming,Unprovoked,0
4460,1921,Nov,Fell from his father's back into the water,Unprovoked,1
4461,1921,Nov,"Wading to dinghy, carrying his son",Unprovoked,0
4462,1921,Nov,Swimming,Unprovoked,1
4463,1921,Oct,Diving for beche-de-mer ,Unprovoked,0
4464,1921,Oct,Diving for beche-de-mer,Unprovoked,1
4465,1921,Sep,Fishing,Provoked,0
4466,1921,Aug,Swimming,Unprovoked,1
4467,1921,Jul,Fell overboard,Unprovoked,1
4468,1920,Nov,Wading,Unprovoked,0
4469,1921,Aug,Dived into a school of baitfish,Unprovoked,1
4470,1920,Nov,Standing,Unprovoked,0
4471,1920,Nov,The coastwise steamer San Basilio capsized in a typhoon,Unprovoked,1
4472,1920,Jul,Diving for trochus shell,Unprovoked,0
4473,1920,Jun,Swimming ,Unprovoked,0
4474,1920,Jun,Harpooned shark,Provoked,0
4475,1920,Mar,"Boat capsized, swimming to shore",Unprovoked,0
4476,1920,Jan,Diving,Unprovoked,0
4477,1920,Feb,Floating face down,Unprovoked,0
4478,1920,Jan,Free diving,Unprovoked,1
4479,1920,Jan,Swimming ,Unprovoked,1
4480,1920,Unknown,Jumped overboard,Unprovoked,1
4481,1920,Unknown,Splashing,Unprovoked,0
4482,1919,Dec,Swimming,Unprovoked,0
4483,1919,Dec,Swimming,Unprovoked,1
4484,1919,Nov,Sitting in a boat,Unprovoked,0
4485,1919,Sep,Small vessel with 13 men on board capsized crossing the bar and 6 men drowned.  The 7 survivors were swimming to shore,Unprovoked,1
4486,1919,Aug,Swimming,Unprovoked,0
4487,1919,May,"""Swimming vigorously""",Unprovoked,0
4488,1919,Apr,Knocked into the water,Unprovoked,1
4489,1919,Jan,Swimming,Unprovoked,0
4490,1919,Jan,Swimming,Unprovoked,0
4491,1919,Jan,Wading,Unprovoked,1
4492,1919,Jan,Wading (shrimping),Unprovoked,1
4493,1919,in,Fishing,Unprovoked,0
4494,1919,Unknown,Swimming,Unprovoked,0
4495,1918,Nov,Fishing,Unprovoked,1
4496,1918,Nov,Steamer Una wrecked with 75 laborers onboard. Survivors took to rafts & lifeboats.,Unprovoked,1
4497,1918,Sep,Bathing,Unprovoked,1
4498,1918,Mar,Surfing,Unprovoked,0
4499,1918,Unknown,Diving,Unprovoked,0
4500,1917,Dec,Swimming,Unprovoked,0
4501,1917,Nov,Wreck of the tug Magellan,Unprovoked,1
4502,1917,Sep,"Swimming, towing an empty barrel",Unprovoked,0
4503,1917,Sep,Stuffing a shark into an automobile,Provoked,0
4504,1917,Sep,Swimming to shore from the Medic,Unprovoked,1
4505,1917,Jul,Diving,Unprovoked,1
4506,1917,Jul,Ship Mariston torpedoed & sunk,Unprovoked,1
4507,1917,Jun,Swimming beside launch,Unprovoked,0
4508,1917,May,Swimming,Unprovoked,1
4509,1917,May,Diving for pearls,Unprovoked,0
4510,1917,Unknown,Diving for sponges,Unprovoked,0
4511,1916,Dec,Bathing,Unprovoked,0
4512,1916,Dec,Taking wife to beach & about 1 m from the shore,Unprovoked,1
4513,1916,Dec,Swimming 10 m from shore,Unprovoked,0
4514,1916,Nov,Swimming,Unprovoked,1
4515,1916,Nov,Bathing,Unprovoked,1
4516,1916,Oct,"Fishing, attempted to take a netted shark",Provoked,1
4517,1916,Aug,Netting shrimp,Unprovoked,0
4518,1916,Jul,Fishing,Unprovoked,0
4519,1916,Jul,Swimming,Unprovoked,0
4520,1916,Jul,Swimming,Unprovoked,0
4521,1916,Jul,Swimming (recovering remains of Stilwell) ,Unprovoked,1
4522,1916,Jul,Swimming,Unprovoked,1
4523,1916,Jul,S.S. Ramos foundered in a hurricane. Captain & 14 crew in water-logged lifeboats. ,Unprovoked,1
4524,1916,Jul,Diving,Unprovoked,0
4525,1916,Jul,Bathing,Unprovoked,0
4526,1916,Jul,Swimming,Unprovoked,1
4527,1916,Jul,Swimming,Unprovoked,1
4528,1916,Jun,Swimming,Unprovoked,0
4529,1916,Jun,Jumped overboard from Norwegian steamship Venator,Unprovoked,1
4530,1916,Apr,Swimming,Unprovoked,1
4531,1916,Apr,Clinging to overturned rowing boat,Unprovoked,1
4532,1916,Mar,Bathing,Unprovoked,0
4533,1915,Dec,Diving,Unprovoked,0
4534,1915,Nov,Bathing,Unprovoked,0
4535,1914,Nov,Bathing,Unprovoked,0
4536,1915,Jul,Fishing,Unprovoked,1
4537,1915,Jul,Wading,Unprovoked,1
4538,1915,Mar,Skin diving for trepang but at surface next to the boat,Unprovoked,0
4539,1915,Feb,Swimming,Unprovoked,0
4540,1915,Jan,Bathing,Unprovoked,1
4541,1914,Dec,Swimming,Unprovoked,0
4542,1914,Oct,Copra vessel with 19 on board was wrecked in a squall,Unprovoked,0
4543,1914,Sep,Fell overboard,Unprovoked,1
4544,1914,Sep,Swimming,Unprovoked,1
4545,1914,Jul,Washing clothes,Unprovoked,0
4546,1914,Jul,Fishing,Provoked,0
4547,1914,Jun,Fishing boat,Unprovoked,0
4548,1914,Jun,Bathing,Unprovoked,1
4549,1914,May,Swimming ashore from swamped 13-ft boat,Unprovoked,1
4550,1914,May,Fishing,Provoked,0
4551,1914,Mar,Boat swamped,Unprovoked,1
4552,1914,Mar,Washed into sea while picking opihi & attacked by 2 large sharks ,Unprovoked,1
4553,1914,Feb,Wading,Unprovoked,0
4554,1914,Feb,Canoeing,Unprovoked,0
4555,1914,Jan,Wading,Unprovoked,0
4556,1913,Dec,Fishing for mackerel,Provoked,0
4557,1913,Nov,Boat swamped,Unprovoked,1
4558,1913,Nov,Swimming,Unprovoked,0
4559,1913,Jul,Swimming,Unprovoked,1
4560,1913,May,Fishing,Provoked,0
4561,1913,May,Hauling in net,Provoked,0
4562,1913,Jan,Diving,Unprovoked,0
4563,1913,Unknown,Swimming after his hat,Unprovoked,1
4564,1913,Unknown,Swimming,Unprovoked,1
4565,1912,Nov,Swimming from foundered vessel,Unprovoked,1
4566,1912,Aug,Swimming,Unprovoked,1
4567,1912,Jul,Swimming,Unprovoked,0
4568,1912,Jul,Bathing,Unprovoked,1
4569,1912,Mar,Swimming,Unprovoked,0
4570,1912,Feb,Hard hat diving,Provoked,0
4571,1912,Feb,Swimming,Unprovoked,0
4572,1912,Feb,Swimming,Unprovoked,0
4573,1912,Jan,Swimming,Unprovoked,1
4574,1912,Jan,Washed overboard,Unprovoked,1
4575,1912,Jan,Bathing,Unprovoked,1
4576,1912,Unknown,Fell into the water,Unprovoked,1
4577,1911,Oct,Fell overboard from steamship Rio Grande,Unprovoked,1
4578,1911,Oct,Diving,Unprovoked,0
4579,1911,Sep,Jumped overboard to rescue companion,Unprovoked,1
4580,1911,Sep,Fell overboard & swimming,Unprovoked,1
4581,1911,Sep,Bathing,Unprovoked,0
4582,1911,Jul,Bathing,Unprovoked,1
4583,1911,Jul,Fishing,Provoked,0
4584,1911,May,Bathing,Unprovoked,1
4585,1911,May,Fishing,Provoked,0
4586,1911,May,Swimming,Unprovoked,1
4587,1911,Apr,Fishing,Unprovoked,0
4588,1911,Mar,Swimming,Unprovoked,1
4589,1911,Jan,3-masted steel barque Glenbank foundered during a cyclone,Unprovoked,0
4590,1911,Unknown,Swimming,Unprovoked,0
4591,1911,,Fishing,Unprovoked,1
4592,1910,Dec,Shipwrecked pearling schooner,Unprovoked,1
4593,1910,Nov,Fishing,Provoked,0
4594,1910,Nov,Bathing,Unprovoked,0
4595,1910,Jun,Swimming,Unprovoked,0
4596,1910,Jun,"Steamer Durao struck rock & filled, boats capsized, passengers & crew tried to swim to shore",Unprovoked,1
4597,1910,Mar,Fell overboard from USS cruiser Tacoma,Unprovoked,1
4598,1910,Mar,Swimming,Unprovoked,0
4599,1910,Feb,Surf bathing,Unprovoked,0
4600,1909,Dec,Fell overboard,Unprovoked,1
4601,1909,Dec,Fishing,Provoked,0
4602,1909,Nov,The 2379-ton French steamer La Seyne collied with British steamer Onda & sank in minutes. Passengers jumped overboard expecting to be picked up by Ondas boats,Unprovoked,1
4603,1909,Sep,Seine netting,Provoked,0
4604,1909,Aug,Fell overboard from fishing schooner Halycon,Unprovoked,1
4605,1909,Jul,Fell overboard while fishing for sharks,Unprovoked,0
4606,1909,Jul,Swimming,Unprovoked,0
4607,1909,Jun,Bathing,Unprovoked,1
4608,1909,Jun,"1446-ton Norwegian barque Errol, bound from Peru to Newcastle with 22 on board wrecked. Survivors shelterd on the wreck of the Annasona. Subsequently the Master, his wife & 4 children perished along with several crew. Survivors (5) were rescued 7/12/1909",Unprovoked,1
4609,1909,Apr,Fishing,Provoked,0
4610,1909,Apr,Diving (Helmet) for sponges,Unprovoked,1
4611,1909,Mar,Wreck of the 1308-ton Norwegian ship Auckland,Unprovoked,1
4612,1908,Dec,Swimming,Unprovoked,1
4613,1908,Dec,Swimming ashore from capsized boat,Unprovoked,1
4614,1908,Sep,Fell from the jetty,Unprovoked,1
4615,1908,Sep,On fishing boat & trailing hand in the water,Unprovoked,0
4616,1908,Aug,Fell overboard from P&O steamship Arabia,Unprovoked,1
4617,1908,Jul,Boating,Unprovoked,1
4618,1908,Jun,The 168-ton Belmore foundered in heavy seas,Unprovoked,1
4619,1908,Jun,The British steamer Caribbee foundered,Unprovoked,1
4620,1908,Jun,.,Unprovoked,1
4621,1908,May,native boats sunk in storm,Unprovoked,1
4622,1908,Jan,Gathering fish stunned by dynamite,Unprovoked,1
4623,1907,Dec,Bathing,Unprovoked,1
4624,1907,Oct,Bathing,Unprovoked,1
4625,1907,Oct,Fishing,Unprovoked,0
4626,1907,Oct,Fishing,Unprovoked,1
4627,1907,Oct,Bathing,Unprovoked,0
4628,1907,Oct,"Diving, retrieving fish caught in net ",Unprovoked,0
4629,1907,Sep,Swimming,Unprovoked,1
4630,1907,Aug,Swimming,Unprovoked,1
4631,1907,Aug,Wading,Unprovoked,0
4632,1907,Jul,Swimming,Unprovoked,1
4633,1907,Jul,Floating in creek,Unprovoked,0
4634,1907,Apr,Bathing,Unprovoked,0
4635,1907,Mar,"Fishing,  tarpon being chased by shark  leapt across his skiff, breaking it in half & Larkin became tangled in the net",Unprovoked,1
4636,1907,Mar,Fishing,Unprovoked,1
4637,1907,Feb,"Row boat (from the gunboat Elcano) was sinking, put finger in hole",Unprovoked,0
4638,1907,Feb,Standing,Unprovoked,1
4639,1907,Feb,Bathing,Unprovoked,1
4640,1907,Unknown,Fishing,Unprovoked,0
4641,1907,Unknown,"Net fishing, fell into the water",Unprovoked,1
4642,1906,Nov,Fishing,Unprovoked,0
4643,1906,Oct,Swimming,Unprovoked,1
4644,1906,Oct,Diving,Unprovoked,0
4645,1906,Sep,Swimming,Unprovoked,0
4646,1906,Sep,Swimming,Unprovoked,1
4647,1906,Sep,Swimming,Unprovoked,1
4648,1906,Sep,Fishing,Provoked,0
4649,1906,Aug,Diving around anchored liner,Unprovoked,0
4650,1906,Aug,Fell overboard,Unprovoked,1
4651,1906,Jul,Swimming,Unprovoked,1
4652,1906,Apr,Hard hat diving,Unprovoked,1
4653,1906,Apr,Shooting sharks ,Provoked,0
4654,1906,Apr,Diving for beche-de-mer ,Unprovoked,1
4655,1906,April,The schooner Tahitienne foundered in a hurricane,Unprovoked,1
4656,1906,Jan,Bathing,Unprovoked,1
4657,1906,Jan,Washing horses,Unprovoked,1
4658,1905,Dec,Floating or standing,Unprovoked,1
4659,1905,Sep,Swimming,Unprovoked,1
4660,1905,Sep,Fishing,Provoked,0
4661,1905,Aug,Swimming from naptha launch after a day of fishing,Unprovoked,0
4662,1905,Aug,Bathing,Unprovoked,0
4663,1905,Jul,Wading,Unprovoked,1
4664,1905,Jul,Jumped or fell overboard,Unprovoked,1
4665,1905,Jul,Fishing,Unprovoked,1
4666,1905,May,Swimming,Unprovoked,0
4667,1905,Apr,Swimming,Unprovoked,1
4668,1905,Mar,Bathing,Unprovoked,0
4669,1905,Unknown,Harpooning turtles,Unprovoked,0
4670,1904,Nov,Bathing alongside US Naval ship,Unprovoked,0
4671,1904,Oct,Fell overboard,Unprovoked,1
4672,1904,Sep,Lost his footing & fell overboard,Unprovoked,1
4673,1904,Aug,"Ship's boat capsized in squall, captain & 2 sailors clinging onto hull",Unprovoked,1
4674,1904,Jul,Sailing,Unprovoked,0
4675,1904,Jul,Swimming,Unprovoked,1
4676,1904,Jul,Swimming,Unprovoked,1
4677,1904,Feb,Swimming after his hat,Unprovoked,1
4678,1904,Feb,Swimming,Unprovoked,1
4679,1904,Jan,Bathing,Unprovoked,1
4680,1904,Unknown,Swimming,Unprovoked,1
4681,1904,Unknown,Bathing,Unprovoked,0
4682,1904,Unknown,Swimming,Unprovoked,1
4683,1903,Oct,Fell overboard,Unprovoked,1
4684,1903,Sep,Fishing,Unprovoked,0
4685,,1903,"Swimming, after falling overboard",Unprovoked,0
4686,1903,Jun,Swimming,Unprovoked,1
4687,1903,May,Bathing,Unprovoked,1
4688,1903,Mar,Suicide,Unprovoked,1
4689,1903,Mar,Swimming,Unprovoked,1
4690,1903,of,Sponge diving,Unprovoked,1
4691,1903,,Fishing,Unprovoked,1
4692,1902,Dec,Swimming,Unprovoked,1
4693,1902,Nov,Swimming,Unprovoked,1
4694,1902,Nov,Fishing,Unprovoked,0
4695,1902,Aug,Swimming,Unprovoked,1
4696,1902,Aug,Fishing,Unprovoked,0
4697,1902,Aug,Catching crabs,Unprovoked,1
4698,1902,Jul,Fishing,Provoked,0
4699,1902,Jul,Swimming,Provoked,0
4700,1902,Jun,Sponge diving,Unprovoked,0
4701,1902,Feb,Standing on ship deck,Provoked,0
4702,1902,Jan,Dangling feet in the water,Unprovoked,1
4703,1902,Jan,Swimming,Unprovoked,0
4704,1901,Dec,Bathing,Unprovoked,0
4705,1901,Oct,Taking catch from a fish weir in which the shark was snared,Unprovoked,0
4706,1901,Sep,Swimming,Unprovoked,1
4707,1901,Jul,Swimming,Unprovoked,1
4708,1901,Jun,Swimming,Unprovoked,0
4709,1901,Jan,Bathing,Unprovoked,1
4710,1901,Summer,Bathing,Unprovoked,0
4711,1900,Dec,Bathing,Unprovoked,1
4712,1900,Nov,Swimming,Unprovoked,1
4713,1900,Sep,Swimming,Unprovoked,0
4714,1900,Sep,Floating,Unprovoked,0
4715,1900,Aug,Bathing,Unprovoked,0
4716,1900,Jul,Swimming,Unprovoked,1
4717,1900,Jul, ,Provoked,0
4718,1900,Jan,"Standing, gathering oysters",Unprovoked,0
4719,1900,,Swimming,Unprovoked,0
4720,1899,Dec,Fell into the water,Unprovoked,0
4721,1899,Nov,Sea Disaster,Unprovoked,1
4722,1899,Oct,Fishing for squid,Unprovoked,0
4723,1899,Oct,Diving,Unprovoked,0
4724,1899,Oct,Sponge diving,Unprovoked,1
4725,1899,Sep,Swimming,Unprovoked,1
4726,1899,Aug,Hunting sharks,Provoked,1
4727,1899,Aug,Swimming,Unprovoked,1
4728,1899,Aug,Floating on his back,Unprovoked,0
4729,1899,Aug,Bathing,Unprovoked,0
4730,1899,Aug,Bathing,Unprovoked,0
4731,1899,Jul,Fell overboard ,Unprovoked,1
4732,1899,Jun,Fishing,Provoked,0
4733,1899,May,Bathing,Unprovoked,1
4734,Lady,of,Dangling feet in the water,Unprovoked,0
4735,1899,Unknown,Rowing,Unprovoked,0
4736,1899,,Hunting crayfish,Unprovoked,0
4737,1898,Dec,Fell oveboard,Unprovoked,1
4738,1898,Oct,Jumped overboard,Unprovoked,1
4739,1898,Sep,Diving,Unprovoked,0
4740,1898,Sep,Diving,Unprovoked,0
4741,1898,Sep,Fell overboard,Unprovoked,1
4742,1898,Aug,Swimming,Unprovoked,0
4743,1898,Jul,Swimming at side of small boat,Unprovoked,1
4744,1898,Jul,Standing,Unprovoked,1
4745,1898,Jul,Swimming,Unprovoked,1
4746,1898,Jun,boat from City of Naples capsized,Unprovoked,1
4747,1898,Apr,The cutter Francis Adams foundered,Unprovoked,0
4748,24,01,Swimming,Unprovoked,1
4749,1898,Unknown,Fishing (Seining),Unprovoked,0
4750,War),American,13 men in the water after sailboat capsized & sank,Unprovoked,1
4751,1898,Unknown,Trailing hand in the water,Unprovoked,0
4752,1898,Unknown,Attempting to escape by swimming to shore,Unprovoked,1
4753,1898,of,Diving for coins,Unprovoked,1
4754,1898,Unknown,Loss of the schooner Nomad,Unprovoked,1
4755,1897,Dec,Angling,Provoked,0
4756,1897,Oct,Fishing,Unprovoked,1
4757,1897,Sep,Fishing,Provoked,0
4758,1897,Sep,Standing,Unprovoked,0
4759,1897,Jul,Wading after stray fish from seine netters catch,Unprovoked,1
4760,1897,Jun,Wreck of the steamship Sultan of Bombay,Unprovoked,1
4761,1897,Mar,Swimming,Unprovoked,1
4762,1897,Mar,Fishing,Unprovoked,1
4763,Decp,Unknown,Fishing,Unprovoked,0
4764,1896,Dec,Bathing,Unprovoked,1
4765,1896,Nov,Swimming,Unprovoked,1
4766,1896,Nov,Boat swamped,Unprovoked,1
4767,1896,Sep,Diving,Unprovoked,0
4768,1896,Jul,Fishing,Unprovoked,1
4769,1896,Jun,Bathing,Unprovoked,0
4770,1896,Jan,Bathing,Unprovoked,1
4771,1896,Unknown,"Swimming ashore from a ""filibuster""",Unprovoked,1
4772,1896,Unknown,Wading,Unprovoked,0
4773,1895,Dec,Bathing,Unprovoked,1
4774,1895,Nov,Diving for coins,Unprovoked,0
4775,1895,Nov,Fishing,Unprovoked,1
4776,1895,Sep,Diving for coins,Unprovoked,1
4777,1895,Sep,Fishing,Provoked,0
4778,1895,Aug,Swimming,Unprovoked,1
4779,1895,Aug,Fishing,Unprovoked,0
4780,1895,Jul,Hunting seals,Unprovoked,1
4781,1895,Jun,Diving,Unprovoked,0
4782,1895,Jun,Pearl diving,Unprovoked,1
4783,1895,May,Sea Disaster : Wreck of the Carrie E. Long,Unprovoked,0
4784,1895,May,"""Boat accident""",Unprovoked,1
4785,1895,Apr,"""Crossing the river""",Unprovoked,1
4786,1895,Apr,Swimming,Unprovoked,0
4787,1895,Mar,Swimming,Unprovoked,1
4788,1895,Mar,Swimming,Unprovoked,0
4789,1895,Feb,Swimming,Unprovoked,1
4790,1895,Feb,"Swimming, after sailboat capsized",Unprovoked,1
4791,1894,Dec,Fishing,Provoked,0
4792,1894,Nov,Bathing,Unprovoked,0
4793,1894,Oct,Swimming,Unprovoked,1
4794,1894,Sep,Bathing,Unprovoked,0
4795,1894,Sep,Dangling feet in the water,Unprovoked,0
4796,1894,Sep,Fishing,Provoked,0
4797,1894,Aug,Swimming / floating on his back,Unprovoked,0
4798,1894,Jul,Fishing,Unprovoked,1
4799,1894,Jun,Swimming after harpooned whale capsized boat,Unprovoked,1
4800,1894,Jun,Bathing ,Unprovoked,0
4801,1894,Jun,Fell from yardarm of British ship Rover,Unprovoked,1
4802,1894,Apr,Bathing,Unprovoked,1
4803,1894,Apr,Bathing,Unprovoked,1
4804,1893,Oct,Murder,Unprovoked,1
4805,1893,Jul,Abandoning burning steamship Don Juan,Unprovoked,1
4806,1893,Jun,A barque wrecked,Unprovoked,1
4807,1893,Jun,HMS Victoria collided with the HMS Camperdown,Unprovoked,1
4808,1893,May,Canoe swamped,Unprovoked,1
4809,1893,May,His balloon crashed in the harbor,Unprovoked,1
4810,1893,Apr,Swimming after falling overboard from the sealing ship Vesper,Unprovoked,0
4811,1893,Apr,"Boat capsized, swimming ashore",Unprovoked,0
4812,1893,Jan,Bathing,Unprovoked,1
4813,1893,Jan,Murdered,Unprovoked,1
4814,1892,Dec,Fell overboard,Unprovoked,1
4815,1892,Nov,Fishing,Unprovoked,0
4816,1892,Nov,Swimming,Unprovoked,0
4817,1892,Jun,Riding a horse,Unprovoked,1
4818,1892,May,Bathing,Unprovoked,0
4819,1892,Apr,Fell overboard from sponge vessel,Unprovoked,1
4820,1892,Mar, a canoe was pursuing a schooner that had forcibily abducted 5 young girls,Unprovoked,1
4821,1892,Mar,Fishing,Provoked,0
4822,1892,Unknown,Dress diving,Provoked,1
4823,1891,Dec,Swimming,Unprovoked,0
4824,1891,Dec,"Swimming, after boat swamped",Unprovoked,0
4825,1891,Nov,Attempting to rescue shipmate,Unprovoked,0
4826,1891,Sep,"Sea Disaster, canoes capsized in storm",Unprovoked,1
4827,1891,Aug,Knocked overboard,Unprovoked,1
4828,1891,Aug,Shooting sharks ,Provoked,0
4829,1891,Mar,Fleeing across a river,Unprovoked,1
4830,1891,Jan,boat capsized,Unprovoked,1
4831,1890,Dec,Thrown overboard,Unprovoked,0
4832,1890,Oct,Thrown overboard,Unprovoked,1
4833,1890,Aug,Fishing for bluefish,Provoked,0
4834,1890,Aug,Treading for clams,Unprovoked,0
4835,1890,Aug,Bathing,Unprovoked,0
4836,1890,26,Swimming,Unprovoked,0
4837,1890,Jun,Fell overboard,Unprovoked,0
4838,1890,Jun,Swimming,Unprovoked,1
4839,1890,Mar,Diving,No provocado,1
