Date,Year,Month,Day,Type,Country,Activity,Sex,Age,Fatal,Species
1962-03-24,1962,3,24,Unprovoked,Papua New Guinea,Swimming,Male,10,Yes,Bronze Whaler Shark
1962-02-02,1962,2,2,Boat,New Zealand,Fishing,Unknown,27,Unknown,Unknown
1962-02-04,1962,2,4,Unprovoked,Australia,Swimming,Male,35,No,Others
1962-02-05,1962,2,5,Unprovoked,South Africa,Treading Water,Male,13,Yes,White Shark
1962-02-07,1962,2,7,Unprovoked,South Africa,Swimming,Male,22,Yes,Unknown
1962-02-15,1962,2,15,Unprovoked,Australia,Others,Male,27,No,Others
1962-02-18,1962,2,18,Provoked,New Zealand,Swimming,Male,15,No,Others
1962-02-23,1962,2,23,Unprovoked,Papua New Guinea,Others,Male,27,No,Others
1962-04-09,1962,4,9,Unprovoked,Mozambique,Swimming,Male,16,No,Unknown
1962-03-25,1962,3,25,Boat,Australia,Others,Unknown,27,No,Bronze Whaler Shark
1962-03-25,1962,3,25,Provoked,New Zealand,Others,Male,27,No,Others
1962-04-05,1962,4,5,Provoked,South Africa,Fishing,Unknown,27,No,Others
1962-04-07,1962,4,7,Unprovoked,South Africa,Wading,Male,13,No,Others
1962-04-20,1962,4,20,Provoked,Australia,Fishing,Unknown,27,No,Bronze Whaler Shark
1962-05-01,1962,5,1,Boat,Fiji,Fishing,Unknown,27,No,Unknown
1962-05-12,1962,5,12,Sea Disaster,Usa,Others,Unknown,27,Yes,Unknown
1962-05-29,1962,5,29,Unprovoked,Usa,Others,Male,17,No,Unknown
1962-06-03,1962,6,3,Unprovoked,Usa,Free Diving,Male,31,No,Unknown
1962-01-26,1962,1,26,Unprovoked,Mozambique,Others,Male,16,Unknown,Unknown
1962-01-27,1962,1,27,Unprovoked,New Zealand,Others,Male,18,No,Others
1962-01-07,1962,1,7,Unprovoked,Australia,Surfing,Unknown,27,No,Unknown
1962-01-21,1962,1,21,Provoked,Australia,Spearfishing,Male,19,No,Bronze Whaler Shark
1962-06-07,1962,6,7,Boat,Australia,Fishing,Unknown,27,No,Unknown
1962-01-01,1962,1,1,Unprovoked,Australia,Diving,Male,27,No,Unknown
1962-01-01,1962,1,1,Unprovoked,Indonesia,Others,Unknown,27,Yes,Unknown
1962-01-01,1962,1,1,Unprovoked,Spain,Others,Female,27,No,Unknown
1962-01-01,1962,1,1,Unprovoked,Marshall Islands,Others,Male,57,No,Others
1962-01-02,1962,1,2,Provoked,Australia,Fishing,Unknown,27,No,Others
1962-01-06,1962,1,6,Boat,South Africa,Fishing,Unknown,27,No,Unknown
1962-01-07,1962,1,7,Provoked,Australia,Rowing,Unknown,27,No,Unknown
1962-01-10,1962,1,10,Boat,Australia,Fishing For Sharks,Unknown,27,No,White Shark
1962-01-11,1962,1,11,Unprovoked,New Zealand,Surf Fishing,Female,54,No,Others
1962-01-11,1962,1,11,Unprovoked,Papua New Guinea,Spearfishing,Male,24,No,White Shark
1962-01-11,1962,1,11,Boat,Australia,Fishing,Unknown,27,No,Nurse Shark
1962-01-14,1962,1,14,Unprovoked,Australia,Surfing,Male,19,No,Bronze Whaler Shark
1962-01-14,1962,1,14,Provoked,Australia,Spearfishing,Unknown,27,No,Nurse Shark
1962-01-14,1962,1,14,Unprovoked,Usa,Others,Male,29,No,White Shark
1962-01-15,1962,1,15,Unprovoked,New Zealand,Spearfishing,Male,44,No,Unknown
1962-01-16,1962,1,16,Provoked,New Zealand,Fishing,Unknown,27,No,Others
1962-06-04,1962,6,4,Provoked,Usa,Others,Male,55,No,Others
1962-09-22,1962,9,22,Unprovoked,Mexico,Swimming,Male,20,No,Unknown
1962-06-10,1962,6,10,Unprovoked,Usa,Standing,Male,13,No,Unknown
1962-10-25,1962,10,25,Unprovoked,Mexico,Wading,Male,32,Yes,Others
1962-08-31,1962,8,31,Provoked,Others,Fishing,Male,27,Unknown,Others
1962-09-02,1962,9,2,Unprovoked,Italy,Others,Male,28,Yes,White Shark
1962-09-13,1962,9,13,Unprovoked,South Atlantic Ocean,Others,Male,29,Yes,Unknown
1962-09-30,1962,9,30,Unprovoked,Others,Spearfishing,Male,24,No,Blacktip
1962-10-01,1962,10,1,Unprovoked,Panama,Others,Male,1,Yes,Unknown
1962-10-14,1962,10,14,Boat,Australia,Others,Male,27,No,Nurse Shark
1962-10-15,1962,10,15,Unprovoked,Others,Others,Male,26,No,Unknown
1962-10-28,1962,10,28,Unprovoked,South Africa,Spearfishing,Male,30,No,Unknown
1962-08-30,1962,8,30,Provoked,Papua New Guinea,Fishing,Male,49,No,Others
1962-11-01,1962,11,1,Sea Disaster,Others,Others,Male,27,No,Unknown
1962-11-10,1962,11,10,Boat,Australia,Fishing,Unknown,27,No,Blue
1962-11-11,1962,11,11,Unprovoked,Usa,Others,Male,24,No,White Shark
1962-11-29,1962,11,29,Unprovoked,Australia,Others,Male,26,No,Others
1962-12-01,1962,12,1,Boat,South Africa,Fishing,Unknown,27,No,Others
1962-06-10,1962,6,10,Unprovoked,Papua New Guinea,Others,Male,27,Yes,Bronze Whaler Shark
1962-12-30,1962,12,30,Provoked,South Africa,Scuba Diving,Male,27,No,Others
1962-08-30,1962,8,30,Boat,Turkey,Others,Male,27,No,Unknown
1962-12-09,1962,12,9,Unprovoked,Australia,Spearfishing,Male,16,Yes,White Shark
1962-08-29,1962,8,29,Provoked,Usa,Diving For Abalone,Male,39,No,Others
1962-07-10,1962,7,10,Unprovoked,Usa,Others,Male,41,No,Unknown
1962-08-26,1962,8,26,Boat,Usa,Others,Unknown,27,No,Unknown
1962-06-11,1962,6,11,Unprovoked,Usa,Others,Male,32,Yes,Unknown
1962-06-11,1962,6,11,Unprovoked,Usa,Others,Male,31,No,Unknown
1962-06-17,1962,6,17,Unprovoked,Usa,Others,Male,11,No,Others
1962-06-21,1962,6,21,Boat,South Africa,Others,Unknown,27,No,Others
1962-07-03,1962,7,3,Invalid,Greece,Others,Unknown,27,Unknown,Questionable Incident
1962-07-07,1962,7,7,Unprovoked,Usa,Others,Male,13,No,Unknown
1962-06-11,1962,6,11,Unprovoked,Usa,Others,Male,35,Yes,Unknown
1962-07-19,1962,7,19,Provoked,Usa,Others,Male,19,No,Blue
1962-07-28,1962,7,28,Unprovoked,Usa,Standing,Male,21,No,Others
1962-08-01,1962,8,1,Unprovoked,Others,Others,Male,23,No,Others
1962-08-01,1962,8,1,Unprovoked,Italy,Diving,Male,27,No,White Shark
1962-08-01,1962,8,1,Unprovoked,Papua New Guinea,Spearfishing,Male,27,Yes,Unknown
1962-08-12,1962,8,12,Unprovoked,Usa,Standing,Male,24,No,Others
1962-08-19,1962,8,19,Unprovoked,Usa,Others,Male,40,Yes,Unknown
1962-08-23,1962,8,23,Boat,South Africa,Fishing,Unknown,27,No,Others
1962-07-20,1962,7,20,Provoked,Others,Others,Male,20,No,Others
1961-03-14,1961,3,14,Provoked,Australia,Others,Female,27,No,Unknown
1961-03-18,1961,3,18,Unprovoked,Australia,Swimming,Male,24,No,Others
1961-03-01,1961,3,1,Unprovoked,Fiji,Others,Male,27,No,Unknown
1961-03-12,1961,3,12,Unprovoked,Australia,Spearfishing,Male,21,No,White Shark
1961-03-09,1961,3,9,Unprovoked,Others,Free Diving,Male,33,No,Others
1961-03-07,1961,3,7,Provoked,South Africa,Fishing,Male,44,No,Others
1961-03-30,1961,3,30,Unprovoked,Australia,Spearfishing,Male,24,No,Bronze Whaler Shark
1961-04-09,1961,4,9,Unprovoked,Mozambique,Others,Male,38,Yes,Others
1961-04-01,1961,4,1,Provoked,Australia,Spearfishing,Male,27,No,Wobbegong Shark
1961-04-03,1961,4,3,Unprovoked,Australia,Spearfishing,Male,24,No,Nurse Shark
1961-04-08,1961,4,8,Sea Disaster,Others,Others,Unknown,27,Yes,Unknown
1961-04-14,1961,4,14,Unprovoked,Australia,Others,Male,40,No,Others
1961-04-16,1961,4,16,Provoked,Australia,Spearfishing,Male,21,No,Wobbegong Shark
1961-04-16,1961,4,16,Unprovoked,Usa,Spearfishing,Male,22,No,Tiger Shark
1961-04-17,1961,4,17,Provoked,South Africa,Diving,Male,27,No,Others
1961-04-21,1961,4,21,Unprovoked,Mozambique,Swimming,Male,37,No,Others
1961-02-17,1961,2,17,Unprovoked,Australia,Standing,Female,27,No,Others
1961-02-17,1961,2,17,Provoked,Usa,Others,Male,30,No,Unknown
1961-01-06,1961,1,6,Provoked,Australia,Fishing,Male,27,No,Hammer Head Shark
1961-02-16,1961,2,16,Unprovoked,Jamaica,Others,Male,27,Yes,Unknown
1961-01-03,1961,1,3,Unprovoked,South Africa,Standing,Male,27,No,Unknown
1961-01-01,1961,1,1,Sea Disaster,Usa,Others,Unknown,27,Yes,Unknown
1961-01-01,1961,1,1,Unprovoked,Others,Others,Male,20,Yes,Others
1961-01-01,1961,1,1,Unprovoked,New Caledonia,Spearfishing,Unknown,27,No,Unknown
1961-01-01,1961,1,1,Unprovoked,Others,Others,Male,27,No,Others
1961-01-01,1961,1,1,Boat,Australia,Others,Unknown,27,No,Unknown
1961-01-02,1961,1,2,Boat,Australia,Others,Unknown,27,No,Unknown
1961-01-05,1961,1,5,Unprovoked,Mozambique,Swimming,Male,27,No,Others
1961-02-12,1961,2,12,Unprovoked,South Africa,Others,Male,27,No,Others
1961-01-06,1961,1,6,Sea Disaster,Atlantic Ocean,Others,Unknown,27,Yes,Unknown
1961-01-06,1961,1,6,Unprovoked,South Africa,Standing,Male,13,No,White Shark
1961-01-15,1961,1,15,Provoked,Australia,Others,Male,27,No,Wobbegong Shark
1961-01-25,1961,1,25,Boat,South Africa,Others,Unknown,27,No,Others
1961-02-01,1961,2,1,Invalid,Usa,Others,Male,27,Unknown,Questionable Incident
1961-02-01,1961,2,1,Unprovoked,Australia,Others,Male,27,No,Nurse Shark
1961-02-01,1961,2,1,Unprovoked,South Africa,Swimming,Male,14,Yes,Others
1961-04-25,1961,4,25,Provoked,Australia,Spearfishing,Male,27,No,Wobbegong Shark
1961-01-22,1961,1,22,Unprovoked,South Africa,Swimming,Male,15,No,White Shark
1961-05-07,1961,5,7,Provoked,Australia,Spearfishing,Male,27,No,Unknown
1961-10-27,1961,10,27,Unprovoked,Philippines,Others,Male,27,No,Unknown
1961-09-24,1961,9,24,Provoked,Others,Fishing,Male,42,No,Unknown
1961-09-24,1961,9,24,Unprovoked,Croatia,Swimming,Male,19,Yes,White Shark
1961-09-26,1961,9,26,Provoked,Usa,Others,Male,16,No,Unknown
1961-05-15,1961,5,15,Unprovoked,Usa,Others,Male,52,No,Hammer Head Shark
1961-10-01,1961,10,1,Unprovoked,Usa,Others,Male,45,Yes,Unknown
1961-10-01,1961,10,1,Boat,Vanuatu,Others,Male,27,No,Others
1961-12-13,1961,12,13,Unprovoked,Australia,Others,Male,17,No,Others
1961-09-07,1961,9,7,Unprovoked,Others,Others,Male,27,No,Others
1961-12-18,1961,12,18,Unprovoked,Australia,Others,Male,22,Yes,Others
1961-12-18,1961,12,18,Unprovoked,Mozambique,Bathing,Male,20,No,Unknown
1961-12-19,1961,12,19,Boat,Australia,Others,Unknown,27,No,Others
1961-12-27,1961,12,27,Provoked,Australia,Spearfishing,Male,23,No,Nurse Shark
1961-12-28,1961,12,28,Unprovoked,South Africa,Treading Water,Male,18,No,Others
1961-12-28,1961,12,28,Unprovoked,Australia,Standing,Male,24,No,Others
1961-12-28,1961,12,28,Unprovoked,Australia,Standing,Female,18,Yes,Others
1961-09-23,1961,9,23,Unprovoked,Others,Others,Male,22,No,White Shark
1961-09-02,1961,9,2,Provoked,Italy,Fishing,Male,27,No,Others
1961-07-01,1961,7,1,Provoked,Panama,Others,Male,10,Yes,Unknown
1961-05-17,1961,5,17,Unprovoked,Others,Others,Male,27,No,Unknown
1961-05-21,1961,5,21,Unprovoked,Usa,Others,Male,20,No,White Shark
1961-06-01,1961,6,1,Provoked,Papua New Guinea,Others,Male,19,No,Others
1961-06-02,1961,6,2,Unprovoked,Others,Spearfishing,Male,27,No,Unknown
1961-06-18,1961,6,18,Unprovoked,Usa,Standing,Male,25,No,Unknown
1961-06-24,1961,6,24,Unprovoked,Usa,Others,Male,23,Yes,Unknown
1961-06-06,1961,6,6,Boat,Usa,Others,Male,27,No,Hammer Head Shark
1961-07-07,1961,7,7,Provoked,Australia,Shark Fishing,Unknown,27,No,White Shark
1961-07-29,1961,7,29,Provoked,Usa,Spearfishing,Male,57,No,Others
1961-08-01,1961,8,1,Provoked,Papua New Guinea,Others,Male,27,No,Unknown
1961-08-02,1961,8,2,Unprovoked,Usa,Others,Male,38,No,Others
1961-08-04,1961,8,4,Unprovoked,Bermuda,Spearfishing,Male,22,No,Blacktip
1961-08-16,1961,8,16,Unprovoked,Usa,Wading,Male,19,No,White Shark
1961-07-01,1961,7,1,Unprovoked,Italy,Spearfishing,Male,21,No,White Shark
1961-08-20,1961,8,20,Unprovoked,Usa,Swimming,Male,16,No,White Shark
1960-02-29,1960,2,29,Unprovoked,Australia,Others,Male,27,No,Others
1960-04-01,1960,4,1,Provoked,Philippines,Others,Male,27,Yes,Unknown
1960-04-03,1960,4,3,Unprovoked,Australia,Others,Male,27,No,Bronze Whaler Shark
1960-04-01,1960,4,1,Provoked,Australia,Shark Fishing,Unknown,27,No,White Shark
1960-04-01,1960,4,1,Unprovoked,Fiji,Others,Female,27,Yes,Unknown
1960-03-28,1960,3,28,Unprovoked,Others,Others,Male,44,No,Others
1960-04-01,1960,4,1,Boat,South Africa,Fishing,Unknown,27,No,White Shark
1960-03-31,1960,3,31,Unprovoked,Usa,Treading Water,Male,42,No,Others
1960-04-10,1960,4,10,Provoked,Australia,Others,Male,27,No,Others
1960-04-03,1960,4,3,Unprovoked,Australia,Spearfishing,Male,27,No,Others
1960-05-19,1960,5,19,Unprovoked,Usa,Swimming,Female,16,No,White Shark
1960-04-12,1960,4,12,Unprovoked,Australia,Surfing,Male,17,No,White Shark
1960-04-14,1960,4,14,Invalid,Bermuda,Others,Male,27,Unknown,Questionable Incident
1960-04-20,1960,4,20,Provoked,South Africa,Fishing,Male,27,No,Ragged Tooth Shark
1960-04-22,1960,4,22,Provoked,Australia,Others,Male,27,No,Bronze Whaler Shark
1960-04-24,1960,4,24,Unprovoked,Usa,Others,Male,48,No,White Shark
1960-04-30,1960,4,30,Unprovoked,South Africa,Treading Water,Male,16,No,White Shark
1960-05-01,1960,5,1,Unprovoked,Papua New Guinea,Others,Unknown,27,Yes,Unknown
1960-05-16,1960,5,16,Provoked,Usa,Others,Unknown,27,No,Others
1960-05-29,1960,5,29,Unprovoked,Panama,Others,Male,27,No,Unknown
1960-02-27,1960,2,27,Invalid,Usa,Spearfishing,Male,36,Unknown,Others
1960-02-27,1960,2,27,Unprovoked,New Zealand,Spearfishing,Male,22,No,Bronze Whaler Shark
1960-01-01,1960,1,1,Unprovoked,Papua New Guinea,Others,Male,16,Yes,Unknown
1960-02-24,1960,2,24,Provoked,Others,Fishing,Male,27,No,Unknown
1960-01-01,1960,1,1,Unprovoked,Others,Bathing,Male,27,No,Others
1960-01-01,1960,1,1,Unprovoked,South Africa,Wading,Female,27,No,Others
1960-01-01,1960,1,1,Unprovoked,Mozambique,Swimming,Female,5,Yes,Unknown
1960-01-01,1960,1,1,Unprovoked,Papua New Guinea,Fishing,Male,20,No,Unknown
1960-06-05,1960,6,5,Unprovoked,Philippines,Others,Male,58,Yes,Unknown
1960-01-01,1960,1,1,Unprovoked,Fiji,Spearfishing,Male,27,No,Unknown
1960-01-01,1960,1,1,Unprovoked,Others,Others,Male,27,No,Blacktip
1960-01-01,1960,1,1,Unprovoked,Others,Spearfishing,Male,27,No,Blacktip
1960-01-01,1960,1,1,Unprovoked,Others,Spearfishing,Male,9,No,Unknown
1960-01-01,1960,1,1,Provoked,South Africa,Others,Female,27,No,Unknown
1960-02-19,1960,2,19,Unprovoked,Papua New Guinea,Spearfishing,Male,26,Yes,Tiger Shark
1960-01-07,1960,1,7,Boat,Australia,Others,Unknown,27,No,Others
1960-01-13,1960,1,13,Provoked,Australia,Others,Male,27,No,Wobbegong Shark
1960-01-16,1960,1,16,Unprovoked,Australia,Free Diving,Male,13,Yes,Bull Shark
1960-01-21,1960,1,21,Boat,Australia,Others,Unknown,27,No,Blue
1960-01-26,1960,1,26,Sea Disaster,Unknown,Others,Unknown,27,No,Unknown
1960-01-30,1960,1,30,Unprovoked,Papua New Guinea,Others,Male,27,No,Others
1960-02-07,1960,2,7,Provoked,Australia,Spearfishing,Male,20,No,Nurse Shark
1960-02-10,1960,2,10,Provoked,Australia,Shark Fishing,Unknown,27,No,Tiger Shark
1960-06-04,1960,6,4,Unprovoked,Usa,Swimming,Male,24,No,Unknown
1960-05-24,1960,5,24,Unprovoked,Bermuda,Others,Male,25,No,Others
1960-09-18,1960,9,18,Boat,Australia,Others,Unknown,27,No,Others
1960-09-24,1960,9,24,Provoked,Usa,Others,Male,27,No,Others
1960-10-01,1960,10,1,Invalid,Others,Others,Male,37,Unknown,Invalid
1960-10-01,1960,10,1,Boat,South Africa,Fishing,Unknown,27,No,White Shark
1960-10-01,1960,10,1,Invalid,Usa,Diving,Male,27,Unknown,Questionable Incident
1960-10-01,1960,10,1,Sea Disaster,Others,Others,Male,27,Yes,Unknown
1960-10-01,1960,10,1,Unprovoked,Papua New Guinea,Others,Male,26,No,Unknown
1960-10-24,1960,10,24,Boat,South Africa,Others,Unknown,27,No,White Shark
1960-10-25,1960,10,25,Sea Disaster,Usa,Others,Male,36,No,Unknown
1960-11-01,1960,11,1,Unprovoked,Papua New Guinea,Fishing,Male,27,Yes,Unknown
1960-11-01,1960,11,1,Provoked,Others,Others,Male,27,No,Blacktip
1960-11-01,1960,11,1,Boat,South Africa,Others,Unknown,27,No,White Shark
1960-11-06,1960,11,6,Unprovoked,Australia,Others,Male,24,No,Wobbegong Shark
1960-11-11,1960,11,11,Provoked,Australia,Others,Male,17,No,Unknown
1960-11-27,1960,11,27,Unprovoked,Australia,Swimming,Male,41,No,Others
1960-12-01,1960,12,1,Unprovoked,Australia,Fishing,Male,27,No,Bull Shark
1960-12-20,1960,12,20,Unprovoked,Australia,Others,Male,33,No,Nurse Shark
1960-12-24,1960,12,24,Unprovoked,South Africa,Swimming,Male,25,Yes,White Shark
1960-12-27,1960,12,27,Unprovoked,Australia,Others,Female,27,No,Others
1960-06-24,1960,6,24,Unprovoked,Usa,Scuba Diving,Male,39,No,Mako Shark
1960-09-22,1960,9,22,Sea Disaster,Pacific Ocean,Others,Male,27,No,Unknown
1960-12-27,1960,12,27,Unprovoked,Usa,Others,Male,27,Yes,Unknown
1960-09-02,1960,9,2,Invalid,Marshall Islands,Others,Male,27,Unknown,Invalid
1960-08-04,1960,8,4,Provoked,England,Others,Male,25,No,Others
1960-09-01,1960,9,1,Invalid,Marshall Islands,Others,Male,27,Unknown,Invalid
1960-06-27,1960,6,27,Provoked,New Zealand,Shark Fishing,Unknown,27,No,White Shark
1960-06-29,1960,6,29,Provoked,Usa,Surf Fishing,Male,27,No,Others
1960-07-02,1960,7,2,Unprovoked,Papua New Guinea,Fishing,Male,27,No,Unknown
1960-07-03,1960,7,3,Provoked,Usa,Others,Male,41,No,Others
1960-07-05,1960,7,5,Unprovoked,Usa,Others,Male,17,No,Unknown
1960-07-27,1960,7,27,Unprovoked,Papua New Guinea,Spearfishing,Male,25,No,Unknown
1960-08-01,1960,8,1,Unprovoked,Usa,Others,Male,27,Yes,Unknown
1960-08-04,1960,8,4,Unprovoked,Usa,Others,Male,46,No,Others
1960-06-27,1960,6,27,Provoked,Others,Fishing,Male,18,No,Small Shark
1960-08-10,1960,8,10,Provoked,Usa,Others,Male,15,No,Others
1960-08-21,1960,8,21,Unprovoked,Usa,Others,Male,24,No,Unknown
1960-08-22,1960,8,22,Unprovoked,Usa,Others,Male,14,No,Unknown
1960-08-22,1960,8,22,Unprovoked,Papua New Guinea,Others,Male,27,No,Unknown
1960-08-24,1960,8,24,Unprovoked,Usa,Free Diving,Male,38,No,Unknown
1960-08-29,1960,8,29,Sea Disaster,Others,Others,Unknown,27,Yes,Unknown
1960-08-30,1960,8,30,Unprovoked,Usa,Others,Male,25,No,Unknown
1959-05-03,1959,5,3,Unprovoked,Usa,Spearfishing,Male,19,No,Tiger Shark
1959-05-16,1959,5,16,Unprovoked,Usa,Others,Female,37,No,Others
1959-05-07,1959,5,7,Unprovoked,Usa,Treading Water,Male,18,Yes,White Shark
1959-04-09,1959,4,9,Unprovoked,South Africa,Fishing,Male,27,No,Unknown
1959-04-27,1959,4,27,Invalid,Australia,Spearfishing,Male,22,Unknown,Questionable Incident
1959-04-11,1959,4,11,Unprovoked,Australia,Others,Male,43,No,Tiger Shark
1959-04-09,1959,4,9,Unprovoked,Usa,Fishing,Male,27,No,Unknown
1959-04-05,1959,4,5,Unprovoked,Australia,Spearfishing,Male,27,No,Unknown
1959-05-30,1959,5,30,Provoked,South Africa,Spearfishing,Male,23,No,White Shark
1959-07-01,1959,7,1,Unprovoked,Mexico,Wading,Male,27,Yes,Unknown
1959-06-14,1959,6,14,Unprovoked,Usa,Others,Male,33,Yes,White Shark
1959-06-14,1959,6,14,Unprovoked,Mexico,Others,Male,27,Yes,Unknown
1959-06-26,1959,6,26,Unprovoked,Turkey,Others,Male,27,No,Unknown
1959-07-01,1959,7,1,Boat,Others,Others,Unknown,27,No,White Shark
1959-07-02,1959,7,2,Provoked,Usa,Free Diving,Male,13,No,Nurse Shark
1959-07-03,1959,7,3,Sea Disaster,Others,Others,Unknown,27,Yes,Unknown
1959-07-23,1959,7,23,Provoked,Usa,Others,Male,27,No,Blue
1959-07-23,1959,7,23,Boat,Usa,Fishing,Unknown,27,No,Hammer Head Shark
1959-03-08,1959,3,8,Unprovoked,Philippines,Others,Male,20,Yes,Unknown
1959-07-25,1959,7,25,Boat,Usa,Others,Unknown,21,No,Hammer Head Shark
1959-03-29,1959,3,29,Unprovoked,Usa,Swimming,Male,13,No,Unknown
1959-01-17,1959,1,17,Unprovoked,Australia,Others,Male,17,No,Others
1959-03-01,1959,3,1,Boat,Usa,Others,Male,27,No,Tiger Shark
1959-01-02,1959,1,2,Unprovoked,Mozambique,Others,Male,27,Yes,Unknown
1959-07-28,1959,7,28,Unprovoked,Usa,Others,Male,25,No,Hammer Head Shark
1959-01-01,1959,1,1,Provoked,Papua New Guinea,Fishing,Male,27,No,Unknown
1959-01-01,1959,1,1,Unprovoked,Papua New Guinea,Others,Male,27,Yes,Unknown
1959-01-01,1959,1,1,Unprovoked,Papua New Guinea,Fishing,Male,27,No,Unknown
1959-01-01,1959,1,1,Unprovoked,Papua New Guinea,Others,Male,27,No,Unknown
1959-01-01,1959,1,1,Provoked,Atlantic Ocean,Others,Male,27,No,Tiger Shark
1959-01-01,1959,1,1,Unprovoked,India,Others,Unknown,27,Yes,Others
1959-01-01,1959,1,1,Unprovoked,Others,Swimming,Male,27,Yes,White Shark
1959-01-01,1959,1,1,Unprovoked,Australia,Others,Male,27,No,Others
1959-01-12,1959,1,12,Unprovoked,Others,Others,Male,27,No,Others
1959-02-28,1959,2,28,Boat,Australia,Others,Male,27,No,Mako Shark
1959-01-15,1959,1,15,Unprovoked,South Africa,Swimming,Male,18,No,White Shark
1959-01-17,1959,1,17,Unprovoked,Australia,Others,Male,22,Yes,Others
1959-01-25,1959,1,25,Unprovoked,Australia,Others,Male,16,No,Unknown
1959-01-27,1959,1,27,Unprovoked,Others,Others,Male,57,No,Others
1959-01-31,1959,1,31,Unprovoked,Australia,Others,Male,20,No,Nurse Shark
1959-02-01,1959,2,1,Unprovoked,South Africa,Treading Water,Male,14,No,Others
1959-02-02,1959,2,2,Unprovoked,Solomon Islands,Others,Male,15,Yes,Unknown
1959-02-06,1959,2,6,Provoked,Papua New Guinea,Fishing,Male,27,No,Others
1959-02-27,1959,2,27,Unprovoked,Others,Others,Male,27,No,Unknown
1959-07-25,1959,7,25,Unprovoked,Japan,Others,Male,22,Yes,Blue
1959-05-01,1959,5,1,Unprovoked,Others,Others,Male,27,No,Unknown
1959-07-30,1959,7,30,Provoked,Usa,Others,Unknown,27,No,White Shark
1959-11-22,1959,11,22,Unprovoked,Australia,Others,Male,19,No,Others
1959-10-04,1959,10,4,Unprovoked,Usa,Diving For Abalone,Male,30,No,White Shark
1959-10-05,1959,10,5,Unprovoked,Papua New Guinea,Others,Unknown,27,No,Unknown
1959-10-07,1959,10,7,Unprovoked,Mozambique,Swimming,Male,27,Yes,Unknown
1959-11-01,1959,11,1,Provoked,Papua New Guinea,Fishing,Male,27,No,Unknown
1959-11-09,1959,11,9,Provoked,Australia,Others,Male,27,No,Others
1959-11-10,1959,11,10,Unprovoked,Usa,Others,Male,21,No,Blue
1959-11-12,1959,11,12,Provoked,Australia,Shark Fishing,Unknown,27,No,Others
1959-11-15,1959,11,15,Boat,South Africa,Others,Unknown,27,No,Others
1959-11-16,1959,11,16,Invalid,Usa,Others,Unknown,27,Unknown,Invalid
1959-11-29,1959,11,29,Unprovoked,Australia,Body Surfing,Male,19,No,Others
1959-10-01,1959,10,1,Unprovoked,Fiji,Spearfishing,Male,36,No,Tiger Shark
1959-12-01,1959,12,1,Sea Disaster,Others,Others,Female,3,Yes,Unknown
1959-12-03,1959,12,3,Boat,New Zealand,Others,Male,27,No,Mako Shark
1959-12-07,1959,12,7,Invalid,Australia,Spearfishing,Male,27,Unknown,Invalid
1959-12-11,1959,12,11,Provoked,Australia,Others,Male,27,No,Others
1959-12-19,1959,12,19,Sea Disaster,Philippines,Others,Male,27,Yes,Unknown
1959-12-19,1959,12,19,Unprovoked,Australia,Others,Male,29,Yes,Unknown
1959-12-26,1959,12,26,Unprovoked,Papua New Guinea,Others,Unknown,13,Yes,Unknown
1959-12-28,1959,12,28,Boat,Australia,Fishing,Unknown,27,No,Others
1959-12-29,1959,12,29,Boat,Australia,Others,Unknown,27,No,Tiger Shark
1959-10-02,1959,10,2,Unprovoked,Fiji,Others,Male,27,Yes,Others
1959-11-28,1959,11,28,Unprovoked,Australia,Others,Male,17,No,Small Shark
1959-09-30,1959,9,30,Unprovoked,Philippines,Swimming,Male,28,No,Unknown
1959-08-05,1959,8,5,Invalid,Usa,Wading,Male,27,Unknown,Invalid
1959-08-10,1959,8,10,Unprovoked,Usa,Standing,Female,15,No,Unknown
1959-08-11,1959,8,11,Unprovoked,Japan,Swimming,Male,27,Yes,Blue
1959-08-12,1959,8,12,Provoked,Croatia,Fishing,Male,27,No,Others
1959-08-13,1959,8,13,Provoked,Usa,Others,Male,32,No,Hammer Head Shark
1959-08-14,1959,8,14,Provoked,Usa,Fishing,Male,27,No,Others
1959-08-15,1959,8,15,Unprovoked,Usa,Others,Male,26,Yes,Others
